Smiles,pChEMBL_Value
Nc1cc(C(=O)O)c(Oc2ccc(Cl)cc2Cl)cc1C(=O)O,3.95
Nc1cc(C(=O)O)ccc1N1CCCCC1,4.95
Nc1cc(C(=O)O)ccc1N1CCCCCC1,6.25
Nc1cc(C(=O)c2ccccc2)ccc1[N+](=O)[O-],5.65
Nc1cc(C(=O)c2cccs2)ccc1Cl,6.2
Nc1cc(C(F)(F)F)ccc1C(=O)O,6.2
Nc1cc(C(F)(F)F)ccc1NCCc1ccccn1,4.25
Nc1cc(C(F)(F)F)ccc1OCC1CCCO1,6.2
Nc1cc(Cl)ccc1N1CCOCC1,5.25
Nc1cc(Cl)nnc1Cl,5.75
Nc1cc(N)nc(SCC(=O)N2CCCCC2)n1,4.0
Nc1cc(N2CCOCC2)c(Cl)cc1[N+](=O)[O-],6.15
Nc1cc(O)nc(SCCOc2ccccc2)n1,4.05
Nc1cc(O)nc(SCc2ccc(Cl)cc2)n1,4.7
Nc1cc(O)nc(SCc2cccc(Cl)c2)n1,6.2
Nc1cc(O)nc(SCc2nc3ccccc3n2Cc2ccccc2)n1,5.5
Nc1cc(OC(=O)c2ccc(F)cc2)nn1S(=O)(=O)c1ccc(F)cc1,5.75
Nc1cc2c(cc1Cl)N(Cc1ccccc1)C(=O)CO2,6.2
Nc1cc2sc(-c3ccc(C(=O)O)cc3)nc2cc1Cl,4.05
Nc1ccc(-c2nc3cc(-c4nc5ccccc5o4)ccc3[nH]2)cc1,4.05
Nc1ccc(-c2nc3cc(N)ccc3o2)cc1,5.65
Nc1ccc(-c2nc3ccccc3[nH]2)cc1,5.5
Nc1ccc(-c2nc3ncccc3o2)cc1,6.25
Nc1ccc(-c2nnn(Cc3ccccc3F)n2)cc1,4.05
Nc1ccc(-n2cnc3cc([N+](=O)[O-])ccc32)cc1,5.45
Nc1ccc(C(=O)N/N=C/c2cccc(Oc3ccccc3)c2)cc1,6.05
Nc1ccc(C(=O)N/N=C/c2cn(Cc3cccc(F)c3)c3ccccc23)cc1,5.9
Nc1ccc(C(=O)N/N=C/c2cn(Cc3ccccc3)c3ccccc23)cc1,4.75
Nc1ccc(C(=O)N/N=C/c2cn(Cc3ccccc3F)c3ccccc23)cc1,5.85
Nc1ccc(C(=O)N/N=C/c2sc(N3CCOCC3)nc2-c2ccccc2)cc1,4.15
Nc1ccc(C(=O)NCC(=O)O)cc1,5.25
Nc1ccc(C(=O)Nc2ccc3[nH]c(-c4cccnc4)nc3c2)cc1,4.05
Nc1ccc(C(=O)Nc2nc3ccccc3s2)cc1,6.15
Nc1ccc(C(=O)OCC(=O)NC(=O)c2ccccc2)cc1[N+](=O)[O-],5.6
Nc1ccc(C(=O)OCC(=O)NC2CCCc3ccccc32)cc1[N+](=O)[O-],5.6
Nc1ccc(C(=O)OCC(=O)Nc2cc([N+](=O)[O-])ccc2F)cc1,4.0
Nc1ccc(C(=O)OCc2ccncc2)cc1[N+](=O)[O-],4.65
Nc1ccc(C(=O)OCc2csc(-c3ccccc3)n2)cc1[N+](=O)[O-],4.4
Nc1ccc(C(=O)[O-])cc1.O.[Na+],5.3
Nc1ccc(C(=O)[O-])cc1.[K+],5.3
Nc1ccc(C(=O)n2c3ccccc3c3ccccc32)cc1,4.25
Nc1ccc(CCC(=O)N2CCCC2)cc1,6.45
Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1,5.0
Nc1ccc(N2CCN(c3ccc(Cl)c(Cl)c3)CC2)cc1,6.1
Nc1ccc(N2CCOCC2)c(S(=O)(=O)Nc2cc(Cl)ccc2Cl)c1,4.0
Nc1ccc(Nc2ccccc2N)cc1,5.95
Nc1ccc(OCCc2ccccc2)cc1,6.2
Nc1ccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,5.95
Nc1ccc(S(=O)(=O)N2CCCC2)cc1,5.45
Nc1ccc(S(=O)(=O)N2CCCCC2c2cccnc2)cc1,5.25
Nc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1,5.3
Nc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1,4.35
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,4.45
Nc1ccc(S(N)(=O)=O)cc1N.O=S(=O)(O)O,4.45
Nc1ccc(Sc2ccccc2CC(=O)O)cc1,5.05
Nc1ccc2[nH]c(-c3ccc(N)c(Cl)c3)nc2c1,4.05
Nc1ccc2c(c1)C(=O)Cc1ccccc1S2,4.55
Nc1ccc2c(c1)C(=O)N(CCCC(=O)O)C2=O,5.6
Nc1ccc2c(c1)Cc1ccccc1-2,4.0
Nc1ccc2c(c1)N1CCN=C1S2,6.25
Nc1ccc2c(c1Cl)C(=O)c1ccc(N)c(Cl)c1C2=O,4.3
Nc1ccc2ncccc2c1N,3.95
Nc1ccc2nn(-c3cccc4ccccc34)nc2c1,4.0
Nc1ccc2oc(-c3cccc4ccccc34)nc2c1,4.7
Nc1ccc2oc(-c3ccccn3)nc2c1,4.05
Nc1ccc2oc(-c3cccs3)nc2c1,4.3
Nc1cccc(-c2nc3cc(C(=O)c4ccccc4)ccc3[nH]2)c1,6.25
Nc1cccc(C(=O)Nc2ccc3[nH]c(-c4cccnc4)nc3c2)c1,6.5
Nc1cccc(C(=O)OCC(=O)NC2CCCc3ccccc32)c1,5.55
Nc1cccc(C(=O)OCC(=O)c2ccccc2)c1,4.45
Nc1cccc(S(=O)(=O)NC2=NCCCCC2)c1,6.5
Nc1cccc2c1C(=O)N(C(=O)c1ccc(S(=O)(=O)N3CCCCCC3)cc1)C2=O,4.0
Nc1cccc2c1nnn2C1OC(CO)C(O)C(O)C1O,4.25
Nc1ccccc1-c1nc2ccccc2c(=O)o1,4.1
Nc1ccccc1-c1nnc(SCc2ccccc2Cl)nc1O,4.6
Nc1ccccc1-c1nnn(CC(=O)N2CCCc3ccccc32)n1,4.3
Nc1ccccc1C#CCCCCO,5.05
Nc1ccccc1C(=O)N(Cc1ccccc1)Cc1ccccc1,5.55
Nc1ccccc1C(=O)N/N=C1\C2CN3CCN(C2)CC1(c1ccccc1)C3,4.05
Nc1ccccc1C(=O)NC12CC3CC(CC(C3)C1)C2,5.2
Nc1ccccc1C(=O)c1ccccc1,5.25
Nc1ccccc1NC(=O)c1ccccc1,4.05
Nc1ccccc1Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],4.55
Nc1ccccc1S(=O)(=O)c1ccccc1N,5.8
Nc1ccccc1S(N)(=O)=O,5.4
Nc1ccccc1SCc1cn2cccnc2n1,5.65
Nc1ccn(-c2ccc(Cl)cc2)c(=O)c1,6.45
Nc1ccncc1Cl,5.55
Nc1ccncc1N,6.15
Nc1ccnn1Cc1cccnc1,5.3
Nc1cnn(-c2ccccc2)c(=O)c1Cl,5.55
Nc1n[nH]c(CCCO)n1,6.7
Nc1n[nH]c(SCC(=O)NCc2ccccc2)n1,4.55
Nc1n[nH]c(SCC(=O)Nc2cc(-c3ccccc3)nn2-c2ccccc2)n1,4.6
Nc1n[nH]c(SCC(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2Cl)n1,4.85
Nc1n[nH]c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)n1,4.05
Nc1n[nH]c(SCC(=O)Nc2ccc([N+](=O)[O-])cc2)n1,4.0
Nc1n[nH]c(SCC(=O)Nc2ccccc2Sc2ccc(Cl)cc2)n1,6.2
Nc1n[nH]c(SCCOc2ccccc2)n1,4.35
Nc1n[nH]c(SCc2ccc3c(c2)OCO3)n1,6.25
Nc1n[nH]c(SCc2ccccc2Cl)n1,4.5
Nc1n[nH]c(SCc2nc(O)c3c(-c4cccs4)csc3n2)n1,4.2
Nc1n[nH]c(SCc2nc(O)c3c4c(sc3n2)CCCC4)n1,4.9
Nc1nc(-c2c[nH]c3ccccc23)cs1,4.85
Nc1nc(-c2ccc(Cl)cc2)nn1C(=O)c1cccnc1,4.0
Nc1nc(-c2ccc(Cl)cc2Cl)cn1N,6.5
Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,5.5
Nc1nc(-c2ccccc2)c(C(=O)Nc2ccccc2)s1,4.75
Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1,6.2
Nc1nc(-c2ccccc2)cc(N2CCCCC2)n1,5.9
Nc1nc(-c2ccccn2)nc(N)c1Cc1ccc(Cl)cc1Cl,5.25
Nc1nc(-c2ccccn2)nc(N)c1Cc1ccccc1F,4.35
Nc1nc(-c2cccnc2)nc(N2CCCCC2)n1,4.35
Nc1nc(-c2cccnc2)nn1C(=O)COc1ccccc1,4.45
Nc1nc(-c2ccco2)cs1,4.35
Nc1nc(-c2ccco2)nn1C(=O)CCc1ccccc1,6.15
Nc1nc(-c2ccco2)nn1C(=O)c1ccc(Cl)cc1,5.0
Nc1nc(-c2ccco2)nn1C(=O)c1ccccc1,4.05
Nc1nc(C(=O)N2CCOCC2)nn1S(=O)(=O)c1ccccc1,5.55
Nc1nc(C23CC4CCC(CC(C4)C2)C3)cs1,3.95
Nc1nc(C2CCCN2S(=O)(=O)c2ccc(Cl)cc2)cs1,6.2
Nc1nc(CN2CCN(Cc3ccccc3)CC2)nc(Nc2ccccc2)n1,3.9
Nc1nc(CN2CCN(c3cccc(Cl)c3)CC2)nc(N2CCCc3ccccc32)n1,6.15
Nc1nc(COC(=O)C2CCN(C(=O)c3ccc(Cl)cc3)CC2)nc(Nc2ccccc2)n1,4.05
Nc1nc(COc2ccc(Cl)cc2)cs1,6.2
Nc1nc(COc2ccccc2)cs1,4.55
Nc1nc(CSc2ccccc2)nc(N2CCCCC2)n1,4.55
Nc1nc(CSc2nc[nH]n2)nc(Nc2ccc(F)cc2)n1,5.25
Nc1nc(Cl)cc(N2CCC(c3cc(-c4ccc(Cl)cc4)[nH]n3)CC2)n1,4.35
Nc1nc(Cl)cc(Sc2ccc3ccccc3c2)n1,4.05
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.15
Nc1nc(F)cc(N2CCCCCC2)n1,5.35
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,3.95
Nc1nc(N(Cc2ccccc2)Cc2ccccc2)nc(C(F)(F)F)n1,6.2
Nc1nc(N)nc(-c2cccc(Cl)c2Cl)n1,5.4
Nc1nc(N2CCCCC2)nc(N(c2ccccc2)c2ccccc2)n1,5.35
Nc1nc(N2CCCCC2)nc(N2CCCCC2)n1,4.65
Nc1nc(N2CCOCC2)nc(N(c2ccccc2)c2ccccc2)n1,6.25
Nc1nc(NC(=O)C(Cl)(Cl)Cl)nn1-c1ccccc1,4.0
Nc1nc(NC(=O)CCCC(=O)O)nn1-c1ccccc1,6.0
Nc1nc(NC(=O)Cc2ccccc2)nn1-c1ccccc1,4.55
Nc1nc(NC(=O)c2ccccc2)nn1-c1ccccc1,6.25
Nc1nc(NC(=O)c2cccs2)nn1-c1ccccc1,5.3
Nc1nc(NCC(=O)O)nc(N2CCCCCC2)c1[N+](=O)[O-],4.0
Nc1nc(NCCc2ccccc2)nc(NCCO)c1[N+](=O)[O-],6.2
Nc1nc(NCc2c(F)cccc2Cl)nn1-c1ccccc1,6.15
Nc1nc(NCc2ccccc2)nc(Nc2cccc(F)c2)c1[N+](=O)[O-],3.95
Nc1nc(NCc2ccccc2Cl)n(-c2ccccc2)n1,5.45
Nc1nc(NCc2ccco2)nn1-c1ccccc1,5.45
Nc1nc(O)c(CC(=O)O)s1,4.0
Nc1nc(O)c2c(n1)CCN(Cc1ccccc1)C2,6.2
Nc1nc(O)cc(Nc2ccccc2Cl)n1,4.35
Nc1nc(OCC(F)(F)F)cc(Oc2ccccc2F)n1,5.05
Nc1nc(OCC2CCCCC2)c2nc[nH]c2n1,4.4
Nc1nc(SCC(=O)N2CCCC2)nc(O)c1NC(=O)c1ccco1,5.25
Nc1nc(SCC(=O)N2CCCc3ccccc32)n(-c2ccccc2)n1,5.25
Nc1nc(SCC(=O)NC2CCCC2)nc(O)c1-c1ccccc1,5.85
Nc1nc(SCc2c(F)cccc2Cl)nc(O)c1-c1ccccc1,5.35
Nc1nc(SCc2ccc([N+](=O)[O-])cc2)nc2nc3c(cc12)CCCC3,5.05
Nc1nc(SCc2nc(-c3ccccc3)no2)nc(O)c1-c1ccccc1,4.1
Nc1nc2c(s1)C(=O)CCC2,6.45
Nc1nc2ccc(Cl)cc2s1,4.95
Nc1nc2ccc(F)cc2s1,4.2
Nc1nc2ccccc2cc1S(=O)(=O)c1ccccc1,5.45
Nc1nc2ccccc2n1/N=C/c1ccc([N+](=O)[O-])s1,4.05
Nc1nc2ccccc2n1C(=O)c1ccco1,4.45
Nc1nc2ccccc2n1CCOc1ccc(Cl)cc1,5.55
Nc1nc2ccccc2n1CCOc1ccc(F)cc1,6.25
Nc1nc2n(n1)C(c1ccc(F)cc1)CC(c1ccc(F)cc1)N2,5.85
Nc1nc2n(n1)C(c1cccc(Cl)c1)CC(c1ccc(F)cc1)N2,4.55
Nc1nc2n(n1)C(c1ccco1)CC(c1ccc(Cl)cc1)N2,3.95
Nc1nc2n(n1)C(c1cccs1)CC(c1ccccc1)N2,4.05
Nc1nc2nccc(-c3ccc(Cl)cc3)n2n1,5.6
Nc1nc2ncnc-2c[nH]1,5.0
Nc1nc2sc3c(c2c(=O)s1)CCCC3,4.45
Nc1ncc(-c2ccccc2)c(-c2ccc(OCc3ccccc3)cc2O)n1,4.2
Nc1ncc(-n2cncn2)c(-c2ccccc2)n1,5.55
Nc1nccc(-c2cccc(OCc3c(F)cccc3Cl)c2)n1,6.2
Nc1nccc(-c2cccs2)n1,3.95
Nc1ncccc1C(=O)OCC(=O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,6.2
Nc1nccnc1C(=O)OCC(=O)C12CC3CC(CC(C3)C1)C2,6.25
Nc1nccnc1C(=O)OCC(=O)NCCc1ccc(S(N)(=O)=O)cc1,4.3
Nc1nccnc1C(=O)OCC(=O)Nc1ccc2[nH]c(O)nc2c1,4.65
Nc1ncn(C(=O)c2ccco2)n1,5.3
Nc1ncnc(Nc2ccccc2C(F)(F)F)n1,5.55
Nc1ncnc2c1C1(CCCCC1)Cc1ccccc1-2,6.2
Nc1ncnc2c1ncn2C1CCC(CO)C(O)C1,4.35
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1N,6.2
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,4.05
Nc1ncnc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@@H]1O,5.4
Nc1ncnc2c1ncn2CCOc1ccccc1,6.2
Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1.O,5.35
Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,6.25
Nc1nn(S(=O)(=O)c2ccccc2)cc1-c1cccc([N+](=O)[O-])c1,5.55
Nc1nnc(-c2ccc(Cl)c(Cl)c2)s1,4.4
Nc1nnc(-c2cccs2)s1,5.4
Nc1nnc(-c2ccncc2)s1,4.25
Nc1nnc(CC(=O)N/N=C\c2cc([N+](=O)[O-])ccc2O)s1,6.1
Nc1nnc(CC(=O)N/N=C\c2ccc(-c3cccc(Cl)c3)o2)s1,4.55
Nc1nnc(CCC2CCCCC2)s1,6.15
Nc1nnc(CCS(=O)(=O)c2ccc(Cl)cc2)s1,5.55
Nc1nnc(COc2cccc(C(F)(F)F)c2)s1,5.55
Nc1nnc(CSCc2ccc(Cl)cc2)s1,4.7
Nc1nnc(CSCc2ccccc2)s1,4.25
Nc1nnc(Cc2c[nH]c3ccccc23)s1,4.35
Nc1nnc(SC2CC(=O)N(c3ccccc3)C2=O)s1,4.25
Nc1nnc(SCC(=O)N2CCN(c3ccccc3)CC2)n1-c1ccccc1,4.65
Nc1nnc(SCC(=O)N2CCN(c3ccccc3)CC2)s1,5.6
Nc1nnc(SCC(=O)NC23CC4CC(CC(C4)C2)C3)s1,4.3
Nc1nnc(SCC(=O)NC2CCCC2)s1,5.35
Nc1nnc(SCC(=O)NC2CCCCCCC2)s1,5.6
Nc1nnc(SCC(=O)Nc2ccc(F)c(Cl)c2)n1-c1ccccc1,5.35
Nc1nnc(SCC(=O)Nc2ccc(N3CCOCC3)c(Cl)c2)s1,6.2
Nc1nnc(SCC(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)s1,4.4
Nc1nnc(SCC(=O)Nc2cccc(Oc3ccccc3)c2)[nH]1,4.8
Nc1nnc(SCC(=O)OCC(=O)NC23CC4CC(CC(C4)C2)C3)s1,6.5
Nc1nnc(SCC(=O)OCc2ccccc2)s1,5.5
Nc1nnc(SCCN2C(=O)c3ccccc3S2(=O)=O)s1,4.3
Nc1nnc(SCc2cc3c(cc2Cl)OCO3)s1,6.5
Nc1nnc(SCc2ccc([N+](=O)[O-])cc2)s1,6.2
Nc1nnc(SCc2ccccc2Cl)s1,6.1
Nc1nnc(SCc2coc(-c3ccc(Cl)cc3)n2)s1,6.0
Nc1nnc(SCc2nc(O)c3c(-c4ccccc4)csc3n2)s1,4.45
Nc1nncn1C(=O)CCCOc1ccc(Cl)cc1Cl,4.4
Nc1nnn(CC(=O)N/N=C/c2cccc3ccccc23)n1,4.0
Nc1nnnn1/N=C/c1ccc(N2CCCCC2)c([N+](=O)[O-])c1,4.05
Nc1nnnn1/N=C/c1cccc(OCc2ccccc2Cl)c1,4.3
Nc1nnnn1/N=C/c1cccc(Oc2ccccc2)c1,5.85
Nc1nnnn1/N=C/c1ccccc1OCc1ccccc1,4.35
Nc1nnnn1/N=C/c1cccs1,4.3
Nc1nonc1-c1nc2ccccc2n1CC(=O)N/N=C\c1ccc(-c2ccc(Cl)cc2)o1,4.35
Nc1nonc1-c1nc2ccccc2n1CC(=O)N1CCCCC1,6.15
Nc1nonc1-c1nc2ccccc2n1CC(=O)N1CCN(c2ccc(F)cc2)CC1,4.35
Nc1nonc1-c1nc2ccccc2n1Cc1ccc(Cl)cc1,5.85
Nc1nonc1-c1noc(CCCN2C(=O)c3ccccc3C2=O)n1,4.25
Nc1nonc1-c1noc(CCCOc2ccc(Cl)cc2Cl)n1,6.15
Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccc(Cl)cc2Cl)c1CN1CCCC1,5.55
Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccc(Cl)cc2Cl)c1CN1CCCCC1,4.0
Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccccc2)c1CN1CCc2ccccc21,3.95
Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccccc2F)c1-c1cccs1,6.2
Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccncc2)c1-c1ccccc1,5.75
Nc1nonc1C(=O)N/N=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1,4.75
Nc1nonc1C(=O)N/N=C/c1cccc([N+](=O)[O-])c1,6.2
Nc1nonc1C(=O)N/N=C\c1cc2c(cc1Cl)OCO2,4.45
Nc1nonc1C(=O)NC(c1ccccc1)c1ccccc1,6.15
Nc1nonc1C(=O)NCCNC(=O)c1ccc(Cl)cc1,6.15
Nc1nonc1C(=O)NCCNC(=O)c1cccs1,5.9
Nc1nonc1N1CCCCC1,5.1
Nc1nsnc1C(=O)NCCO,5.8
Nc1oc2ccccc2c1C(=O)Cc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,6.2
Nc1sc2c(c1C(=O)NC1CCS(=O)(=O)C1)CCCC2,4.8
Nn1c(-c2ccccc2)nc2cc(Cl)ccc2c1=O,5.8
Nn1c(-c2ccccn2)nnc1-c1ccccn1,4.65
Nn1c(C2CCC2)nc2ccccc2c1=O,3.95
Nn1c(COc2ccc(Cl)cc2)nc2ccccc2c1=O,4.55
Nn1c(COc2ccccc2F)nnc1SCC(=O)NC1CCCCC1,5.95
Nn1c(COc2ccccc2F)nnc1SCC(=O)NC1CCS(=O)(=O)C1,5.8
Nn1c(Cc2cccc3ccccc23)nnc1SC1CCOC1=O,6.15
Nn1c(Cc2cccc3ccccc23)nnc1SCC(=O)NCC1CCCO1,4.05
Nn1c(Cc2ccccc2)nc2cc(Cl)ccc2c1=O,6.2
Nn1c(SC/C=C/c2ccccc2)nnc1-c1cccnc1,5.4
Nn1c(SCC(=O)N2CCCC2=O)nnc1-c1cccs1,4.35
Nn1c(SCC(=O)N2CCCCCC2)nnc1-c1ccncc1,4.5
Nn1c(SCC(=O)N2CCCc3ccccc32)nncc1=O,5.05
Nn1c(SCC(=O)NC2CCCCC2)nnc1-c1ccc(Cl)cc1,4.45
Nn1c(SCC(=O)NCC2CCCO2)nnc1-c1cc(Cl)ccc1Cl,3.95
Nn1c(SCC(=O)NCCC2=CCCCC2)nnc1C(F)(F)F,4.6
Nn1c(SCC(=O)NCCC2=CCCCC2)nnc1C1CCCCC1,6.15
Nn1c(SCC(=O)NCCN2C(=O)CSC2=O)nnc1-c1ccc(OC(F)F)cc1,5.5
Nn1c(SCC(=O)NCCc2ccc(F)cc2)nnc1C1CCCCC1,6.2
Nn1c(SCC(=O)Nc2c(Cl)cccc2Cl)nncc1=O,5.55
Nn1c(SCC(=O)Nc2ccc(F)cc2)nnc1-c1cccnc1,6.15
Nn1c(SCC(=O)Nc2ccc(F)cc2)nnc1C1CCCCC1,4.75
Nn1c(SCC(=O)Nc2ccc(OC(F)F)cc2)nnc(Cc2ccccc2)c1=O,5.9
Nn1c(SCC(=O)Nc2ccc(Oc3ccccc3)cc2)nnc1C1CC1,4.3
Nn1c(SCC(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)nnc1C(F)(F)F,4.6
Nn1c(SCC(=O)Nc2ccc3c(c2)OCCO3)nnc1C(F)(F)F,5.5
Nn1c(SCC(=O)Nc2cccc(F)c2)nnc1C1CCCCC1,4.35
Nn1c(SCC(=O)Nc2nc3ccccc3s2)nncc1=O,6.5
Nn1c(SCC(=O)Nc2nccs2)nnc1-c1ccccn1,5.2
Nn1c(SCc2cccc3ccccc23)nnc1-c1ccco1,4.75
Nn1c(SCc2ccccc2)nnc1-c1ccco1,5.5
Nn1c(SCc2nc3ccccc3[nH]2)nnc1-c1ccccc1,5.45
Nn1c(SCc2nc3ccccc3[nH]2)nnc1C1CCCCC1,6.2
Nn1cnnc1N/N=C/c1ccc(F)cc1,6.2
O.O=C(NCc1nc2ccccc2[nH]1)c1ccc(Cl)c(S(=O)(=O)N2CCCC2)c1,6.15
O.O=C(O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,5.55
O.c1ccc2c(CN3CCN(C4CCCCC4)CC3)c[nH]c2c1,4.0
O/C(=C(\C1=NCCN1)n1cncn1)c1ccccc1,5.7
O/C(=C\c1ccc2ccccc2n1)c1ccc(O)cc1O,4.6
O/N=C/c1ccc(-c2cc(Cl)ccc2Cl)o1,4.0
O/N=C/c1ccccc1OCc1ccccc1F,4.35
O/N=C1/CCCCC1c1ccccn1,4.05
O/N=C1\CC(O)Cc2nonc21,5.05
O=C(/C(=C/c1ccccc1Cl)c1ccccc1)N1CCOCC1,4.4
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,4.35
O=C(/C=C/N1CCOCC1)c1ccc(-c2ccccc2)cc1,5.3
O=C(/C=C/NCc1ccc(F)cc1)c1ccccc1,5.0
O=C(/C=C/Nc1ccccc1F)c1cccs1,4.0
O=C(/C=C/c1c(Cl)cccc1Cl)N1CCOCC1,5.3
O=C(/C=C/c1c(Cl)cccc1Cl)Nc1ccncc1,4.4
O=C(/C=C/c1c(F)cccc1Cl)N1CCc2ccccc2C1,3.95
O=C(/C=C/c1cc([N+](=O)[O-])ccc1OC(F)F)NCc1ccc(Cl)cc1,6.2
O=C(/C=C/c1cc([N+](=O)[O-])ccc1OC(F)F)Nc1cccc(OC(F)F)c1,6.15
O=C(/C=C/c1ccc(Cl)c([N+](=O)[O-])c1)Nc1ccc(NC(=O)c2ccco2)cc1,4.2
O=C(/C=C/c1ccc(Cl)cc1Cl)N(Cc1ccc(Cl)cc1)C1CCS(=O)(=O)C1,4.05
O=C(/C=C/c1ccc(Cl)cc1Cl)N(Cc1ccccc1)C1CCS(=O)(=O)C1,5.75
O=C(/C=C/c1ccc(Cl)cc1Cl)NC(=S)Nc1ccc(CN2CCOCC2)cc1,6.2
O=C(/C=C/c1ccc(Cl)cc1Cl)NC(=S)Nc1ccccn1,4.05
O=C(/C=C/c1ccc(Cl)cc1Cl)Nc1ccc(CN2CCOCC2)cc1,4.2
O=C(/C=C/c1ccc(F)cc1)NCCc1ccc2c(c1)OCCO2,5.8
O=C(/C=C/c1ccc(F)cc1)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCC1,6.05
O=C(/C=C/c1ccc(S(=O)(=O)NCc2ccco2)cc1)NCc1cccc(Cl)c1,5.6
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)NCCc1ccc(F)cc1,4.3
O=C(/C=C/c1ccc([N+](=O)[O-])s1)N1CCCCC1,5.15
O=C(/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,4.55
O=C(/C=C/c1ccc2c(c1)OCO2)N1CCOCC1,4.45
O=C(/C=C/c1ccc2c(c1)OCO2)NCc1ccco1,4.35
O=C(/C=C/c1ccc2c(c1)OCO2)Nc1ccc(Cl)cn1,4.0
O=C(/C=C/c1ccc2c(c1)OCO2)Nc1nc2ccc(F)cc2s1,4.5
O=C(/C=C/c1ccc2c(c1)OCO2)Nc1nc2ccccc2s1,4.3
O=C(/C=C/c1cccc(Cl)c1)NCCN1CCOCC1,5.15
O=C(/C=C/c1cccc(F)c1)N1CCc2ccccc21,5.55
O=C(/C=C/c1cccc(F)c1)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCC1,4.25
O=C(/C=C/c1cccc([N+](=O)[O-])c1)N1CCN(C(=O)c2ccco2)CC1,6.25
O=C(/C=C/c1cccc([N+](=O)[O-])c1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,5.6
O=C(/C=C/c1cccc([N+](=O)[O-])c1)N1CCN(c2ccccn2)CC1,5.85
O=C(/C=C/c1cccc([N+](=O)[O-])c1)N1CCOCC1,4.55
O=C(/C=C/c1cccc([N+](=O)[O-])c1)NC(=S)Nc1ccc(CN2CCOCC2)cc1,4.95
O=C(/C=C/c1cccc([N+](=O)[O-])c1)NC1CC2CCC1C2,6.2
O=C(/C=C/c1cccc([N+](=O)[O-])c1)NCCSCc1c(Cl)cccc1Cl,4.05
O=C(/C=C/c1cccc([N+](=O)[O-])c1)NCCSCc1ccc(Cl)cc1Cl,3.95
O=C(/C=C/c1cccc([N+](=O)[O-])c1)NCCSCc1cccc(Cl)c1,4.0
O=C(/C=C/c1cccc([N+](=O)[O-])c1)NCc1ccc2c(c1)OCO2,5.65
O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1cccc(NC(=O)c2ccco2)c1,4.75
O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1cccc(NC(=O)c2cccs2)c1,4.05
O=C(/C=C/c1ccccc1)N/C(=C/c1ccccc1)C(=O)Nc1ccc(C(=O)O)cc1,6.2
O=C(/C=C/c1ccccc1)NC(=S)Nc1ccc(CN2CCOCC2)cc1,5.25
O=C(/C=C/c1ccccc1)NC(=S)Nc1ccc2c3c(cccc13)CC2,4.05
O=C(/C=C/c1ccccc1)NCCS(=O)(=O)N1CCN(c2ccccc2)CC1,5.25
O=C(/C=C/c1ccccc1)NCCS(=O)(=O)N1CCN(c2ccccc2F)CC1,4.7
O=C(/C=C/c1ccccc1)NCCSCc1ccccc1,4.0
O=C(/C=C/c1ccccc1)Nc1cc(NC(=O)/C=C/c2ccccc2)cc(C(=O)O)c1,6.5
