SMILES,NAME,FILTER,MW,LogP,HBD,HBA,TPSA,Rot
COC(=O)c1ccc(-n2c(CCC(=O)O)ccc2-c2ccc(C)cc2)cc1,MOL3413,OK,363.41300000000007,4.256520000000003,1,4,68.53,6
CC(C)CC(=O)Nc1ccc(S(=O)(=O)Nc2cc3c(cc2N2CCOCC2)n(C)c(=O)c(=O)n3C)cc1,MOL3414,Filter82_pyridinium > 0,529.6190000000005,1.8592000000000004,2,9,131.73999999999998,7
COc1ccccc1NC(=O)CN1C(=O)CC(c2ccc(C)c(C)c2)=Nc2ccccc21,MOL3415,OK,427.50400000000013,4.808240000000004,1,4,71.0,5
O=C(NCc1ccccc1)c1cc2sccc2n1Cc1ccc(Cl)cc1,MOL3416,OK,380.9000000000001,5.334500000000004,1,3,34.03,5
CCn1c(CN2CCN(c3cccc(Cl)c3)CC2)nc2c1c(=O)[nH]c(=O)n2C,MOL3417,Filter82_pyridinium > 0,402.8860000000002,1.4187999999999998,1,7,79.16,4
COc1ccc(-c2ccc(CNCCCSc3nnnn3C)o2)cc1Cl,MOL3418,OK,393.9,3.4041000000000015,1,8,78.0,9
COc1cc2nc(NCc3ccc(C)cc3)n3nc(-c4ccccc4)nc3c2cc1OC,MOL3419,OK,425.4920000000002,4.882220000000005,1,7,73.57000000000001,6
O=C(Nc1ccccc1C(F)(F)F)c1noc2c1CCCC2,MOL3420,OK,310.2750000000001,3.8245000000000022,1,3,55.13,2
Cc1ccc(N2CC(c3nnc(NC(=O)c4ccco4)s3)CC2=O)cc1Cl,MOL3421,OK,402.86300000000017,3.8657200000000023,1,6,88.33000000000001,4
CCOc1ccc(CNc2cc(C)nc3nc(-c4cccc(C)c4)nn23)cc1OC,MOL3422,OK,403.4860000000001,4.427540000000002,1,7,73.57000000000001,7
CN1CCN(C(=O)Cn2ncc3c4ccccc4n(Cc4ccc(F)cc4)c3c2=O)CC1,MOL3423,Filter82_pyridinium > 0,433.48700000000025,2.3125999999999998,0,6,63.370000000000005,4
Cc1ccc(NC(=O)COc2ccc(-c3nn(C)c(=O)c4ccccc34)cc2)c(C)c1,MOL3424,Filter82_pyridinium > 0,413.47700000000015,4.234840000000003,1,5,73.22,5
CC(C)(C)c1ccccc1NC(=O)c1cnn2c(C(F)F)cc(-c3ccccc3)nc12,MOL3425,OK,420.4630000000001,5.883700000000005,1,4,59.290000000000006,4
CCOc1ccccc1N1CC(c2nc3ccccc3n2CCCOc2ccc(OC)cc2)CC1=O,MOL3426,OK,485.58400000000034,5.433200000000005,0,6,65.82,10
COc1cccc(C(=O)NCC(c2ccc(N(C)C)cc2)N2CCc3ccccc32)c1,MOL3427,OK,415.53700000000015,4.2950000000000035,1,4,44.81,7
CCc1c(C)sc(NC(=O)c2cc(-c3cccc(Cl)c3)on2)c1C#N,MOL3428,OK,371.84900000000005,5.051300000000003,1,5,78.92,4
CCCNC(=O)c1cc2n(n1)CCCN(Cc1ccc(C)cc1)C2=O,MOL3429,OK,340.427,2.3774200000000008,1,4,67.23,5
CCOc1ccc(CNC(=O)C2CCCN(c3nc4c(C)cc(C)cc4s3)C2)cc1,MOL3430,OK,423.58200000000016,4.8446400000000045,1,5,54.46,6
Cc1ccc(-n2nc(CO)c(C(=O)NCc3cccs3)n2)cc1,MOL3431,OK,328.39700000000005,2.05952,2,6,80.03999999999999,5
COc1ccccc1NC(=O)CN1C(=O)C(c2ccc(F)cc2)=NC1(C)C,MOL3432,OK,369.3960000000001,2.8404000000000016,1,4,71.0,5
Cc1cc(OC(C)C(=O)N(Cc2ccc(N(C)C)cc2)Cc2ccco2)ccc1Cl,MOL3433,OK,426.9440000000001,5.3037200000000055,0,4,45.92,8
COC(=O)c1ccc(C(=O)Nc2ccc3c(c2)C(=O)NC3=O)cc1,MOL3434,OK,324.29200000000003,1.6090999999999998,2,5,101.57,3
O=C(COc1ccccc1)NCC(=O)N/N=C/c1ccc(Br)cc1,MOL3435,Filter9_metal > 0,390.237,2.0943999999999994,2,4,79.78999999999999,7
CCOc1ccc(NC(=O)Cn2c(=O)cc(C)c3c(C)nn(-c4cccc(Cl)c4C)c32)cc1,MOL3436,Filter82_pyridinium > 0,464.95300000000015,4.803260000000004,1,6,78.15,6
CC(C)Oc1cccc(C2CC(=O)Nc3cc4c(cc32)OCO4)c1,MOL3437,OK,325.3640000000001,3.6766000000000014,1,4,56.790000000000006,3
CCc1ccccc1N(CC(=O)Nc1cccc(N(C)S(C)(=O)=O)c1)S(C)(=O)=O,MOL3438,OK,439.55900000000014,2.0495,1,5,103.85999999999999,8
CCOC(=O)N1CCC(NC(=O)c2ccc3c(c2)N(Cc2cccc(C)c2)C(=O)c2ccccc2S3(=O)=O)CC1,MOL3439,OK,561.6600000000002,4.338920000000004,1,6,113.09,5
CCn1c(CN2CCCCC2)nc2cc(NC(=O)c3ccc([N+](=O)[O-])cc3)ccc21,MOL3440,OK,407.47400000000016,4.202600000000003,1,6,93.30000000000001,6
O=C(Nc1nnc(S(=O)(=O)N2CCOCC2)s1)c1cccc(F)c1,MOL3441,OK,372.403,0.9503999999999999,1,7,101.49000000000001,4
Cc1ccc(C)c(N2CCN(C(=O)C3CCN(S(=O)(=O)c4ccc5[nH]c(=O)oc5c4)CC3)CC2)c1,MOL3442,OK,498.60500000000036,2.4874400000000003,1,6,106.92999999999999,4
Cc1cccc(NS(=O)(=O)c2nnc(NC(=O)c3cccc(C)c3)s2)c1,MOL3443,OK,388.4740000000001,3.2080400000000013,2,6,101.05000000000001,5
COc1ccc(CCNC(=O)CCCCn2c(=O)c3ccccc3n(CC(=O)Nc3c(C)cccc3C)c2=O)cc1OC,MOL3444,Filter82_pyridinium > 0,586.6890000000002,3.9651400000000026,2,8,120.65999999999998,13
CCc1ccccc1NC(=O)c1cc2c(Cl)nc3ccccc3c2s1,MOL3445,Filter94_2_halo_pyridine > 0,366.87300000000005,5.917600000000004,1,3,41.99,3
CC1=C(c2ccc(C)cc2)S(=O)(=O)N=C1NCCCN1CCN(c2ccccc2F)CC1,MOL3446,OK,456.5870000000003,3.408920000000003,1,5,65.01,6
CCOc1ccc(NC(=O)CSc2nc3c(oc4ccccc43)c(=O)n2-c2ccccc2C)cc1,MOL3447,OK,485.56500000000017,5.569820000000004,1,7,86.36000000000001,7
CCC(C)n1c(SCc2c(F)cccc2Cl)nc2ccsc2c1=O,MOL3448,Filter82_pyridinium > 0,382.9130000000001,5.513800000000003,0,5,34.89,5
Cc1ccccc1NC(=O)CSc1nc2ccc(NC(=O)c3ccccc3)cc2s1,MOL3449,OK,433.5580000000001,5.587820000000003,2,5,71.09,6
Cc1ccc(C)c(Cn2nnc(C(=O)NCc3ccc(Cl)cc3Cl)c2N)c1,MOL3450,OK,404.3010000000001,3.762240000000002,2,5,85.83,5
COCCc1nn2c(=O)cc(COC(=O)c3ccco3)nc2s1,MOL3451,OK,335.34100000000007,1.2898999999999996,0,9,95.93,6
COC(=O)c1c(SC)nc2ccccc2c1OCc1cc(C)ccc1C,MOL3452,OK,367.4700000000002,4.939140000000004,0,5,48.42,5
CCC1CN(C(=O)N2CCC(C(=O)NCCCc3ccccc3)CC2)c2ccccc2O1,MOL3453,OK,435.56800000000015,4.245000000000004,1,3,61.88000000000001,6
CC(=O)Nc1ccc(/C=C/c2noc(-c3ccccc3O)n2)cc1,MOL3454,OK,321.336,3.5710000000000015,2,5,88.25,4
CCc1nn2c(=O)cc(COC(=O)c3cccc(NC(=O)COc4ccccc4)c3)nc2s1,MOL3455,OK,464.50300000000016,3.087900000000001,1,9,111.89000000000001,8
CCN(CC)c1ccc(NC(=O)Cn2cc3c(n2)CCCC3)c(C)c1,MOL3456,OK,340.4710000000002,3.555220000000002,1,4,50.160000000000004,6
COc1ccc(-c2cc(C(=O)Oc3ccccc3)c3cc(C)ccc3n2)cc1,MOL3457,OK,369.4200000000001,5.438020000000004,0,4,48.42,4
COc1ccc(N2CCN(C(=O)c3nc(-c4ccc(Cl)cc4)n4c3CCCCC4)CC2)cc1,MOL3458,OK,464.99700000000036,4.900900000000004,0,5,50.6,4
CC1=C(C(=O)Nc2ccc(C)cc2C)C(c2cccs2)n2nc(SCc3ccccc3Cl)nc2N1,MOL3459,OK,522.0990000000002,6.829740000000005,2,7,71.84,6
Cc1ccc(C)c(Cn2c(=O)n(CCCCC(=O)NCc3ccccc3Cl)c(=O)c3ccccc32)c1,MOL3460,Filter82_pyridinium > 0,504.03000000000014,4.968440000000005,1,5,73.1,9
COc1ccccc1CNC(=O)CCCn1c(=O)c2ccccc2n(Cc2ccccc2C#N)c1=O,MOL3461,Filter82_pyridinium > 0,482.5400000000002,3.188380000000002,1,7,106.11999999999998,9
CCCOC(=O)c1c(NC(=O)c2cc3ccccc3c(=O)o2)sc2c1CCC(C)C2,MOL3462,Filter14_thio_oxopyrylium_salt > 0,425.50600000000026,4.798400000000004,1,6,85.61,5
COc1cccc(NC(=O)c2oc3ccccc3c2NC(=O)c2ccc(F)c(F)c2)c1,MOL3463,OK,422.38700000000006,5.224200000000002,2,4,80.57,5
CCCCN(C)C(=O)C1CCC(Cn2c(=O)[nH]c3ccsc3c2=O)CC1,MOL3464,Filter82_pyridinium > 0,377.5100000000001,2.816200000000001,1,5,75.17,6
CCc1ccc2nc(N3CCC(C(=O)O)CC3)sc2c1,MOL3465,OK,290.388,3.1597000000000017,1,4,53.43000000000001,3
COc1ccccc1NC(=O)CN1C(=O)C(c2ccc(F)cc2)=NC12CCCCC2,MOL3466,OK,409.46100000000024,3.764700000000003,1,4,71.0,5
O=C(CSCc1ccc(F)cc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1,MOL3467,OK,464.99300000000005,6.367900000000005,1,2,36.1,5
CCc1ccc(S(=O)(=O)c2nnn3c2nc(N2CCN(c4ccccc4)CC2)c2cc(Cl)ccc23)cc1,MOL3468,OK,533.0570000000004,4.652700000000005,0,8,83.69999999999999,5
CC(=O)Nc1ccc(NC(=O)C2CCN(c3c(NC(C)=O)c(C)nn3-c3ccccc3)CC2)cc1,MOL3469,OK,474.5650000000002,3.952620000000003,3,6,108.35999999999999,6
CCOC(=O)c1c(C)oc2nc(C)nc(NCc3cccc(OC)c3)c12,MOL3470,OK,355.39400000000006,3.6370400000000025,1,7,86.48,6
O=C(CCn1cnc2onc(-c3ccc(F)cc3)c2c1=O)Nc1cccc(C(F)(F)F)c1,MOL3471,Filter82_pyridinium > 0,446.36000000000007,4.238200000000003,1,6,90.02000000000001,5
CC1CCC2(CC1)NC(=O)N(CC(=O)Nc1nc(-c3ccc(F)cc3)cs1)C2=O,MOL3472,OK,416.4780000000001,3.3884000000000016,2,5,91.4,4
Cc1ccc(-c2nn(CC(=O)Nc3cccc(C(F)(F)F)c3)c(=O)c3ccccc23)cc1,MOL3473,Filter82_pyridinium > 0,437.42100000000016,5.0294200000000036,1,4,63.99,4
Cc1ccccc1Nc1c(-c2ccc(N3CCOCC3)cc2)nc2ccc(Cl)cn12,MOL3474,OK,418.92800000000005,5.543320000000004,1,5,41.8,4
Cc1ccc(CN(Cc2ccco2)C(=O)COc2cccc(C)c2C)o1,MOL3475,OK,353.4180000000001,4.405660000000005,0,4,55.82000000000001,7
COc1ccc(OC)c(NS(=O)(=O)c2ccc(-n3cccn3)cc2)c1,MOL3476,OK,359.40700000000004,2.6903000000000006,1,6,82.45,6
COc1ccc(Nc2nc3ccccc3n3c(N)nnc23)cc1,MOL3477,OK,306.32900000000006,2.6118999999999994,2,7,90.36,3
COc1ccc(/C=C2\SC(=S)N(CC(=O)NN3CCN(C)CC3)C2=O)cc1,MOL3478,Filter20_hydrazine > 0,406.53300000000024,1.1749999999999994,1,7,65.12,5
O=C(O)CN1C(=O)/C(=C/c2ccccc2Cl)SC1=S,MOL3479,OK,313.78700000000003,2.625800000000001,1,4,57.61,3
O=C(O)/C(S)=C/c1ccccc1Br,MOL3480,Filter9_metal > 0,259.124,2.804400000000001,2,2,37.3,2
O=C(O)/C(S)=C/c1ccccc1I,MOL3481,Filter9_metal > 0,306.124,2.6465000000000014,2,2,37.3,2
O=C(c1cc2ccccc2oc1=O)N1CCN(c2ccc(F)cc2)CC1,MOL3482,Filter14_thio_oxopyrylium_salt > 0,352.36500000000007,2.8945000000000016,0,4,53.760000000000005,2
Cc1ccccc1C(=O)Nc1ccccc1-c1nc(-c2ccccc2)no1,MOL3483,OK,355.39700000000005,4.964320000000004,1,4,68.02000000000001,4
CN(C(=O)CSc1nc(C2CCCC2)nc2c1c(=O)n(C)c(=O)n2C)c1ccccc1,MOL3484,Filter82_pyridinium > 0,439.54100000000017,2.4399000000000006,0,8,90.09,5
CC(=O)c1ccc(NC(=O)CCc2c(C)nc3c(c2C)c(=O)n(C)c(=O)n3C)cc1,MOL3485,Filter82_pyridinium > 0,408.4580000000001,2.0229399999999993,1,7,103.06,5
COc1ccccc1NC(c1ccc(Cl)cc1)c1nnc(-c2cccc(F)c2)o1,MOL3486,OK,409.8480000000001,5.739200000000005,1,5,60.18,6
COc1cc(-c2cc(OC)c3c(C)oc(C)c3c(=O)c2)ccc1OC(=O)c1cccc(C)c1,MOL3487,OK,444.4830000000002,5.621660000000005,0,6,74.97,5
COc1cccc(C2C(C(=O)Nc3ccc(C)cc3C)=C(C)Nc3nc4ccccc4n32)c1OC,MOL3488,OK,468.5570000000002,5.597940000000005,2,6,77.41000000000001,5
CCCC12CN3CC(CCC)(CN(C1)C3c1c(C)[nH]c(=O)[nH]c1=O)C2=O,MOL3489,OK,360.4580000000001,1.1571200000000001,2,5,89.27000000000001,5
COc1ccc(C(=O)NCC(c2cccnc2)N2CCc3ccccc3C2)cc1OC,MOL3490,OK,417.50900000000024,3.6282000000000023,1,5,63.69,7
COCCCNC(=O)c1sc2nc3n(c(=O)c2c1C)CCC3,MOL3491,Filter82_pyridinium > 0,321.40200000000016,1.47892,1,6,73.22,5
CCc1ccccc1NC(=O)CN(Cc1ccccc1)S(=O)(=O)c1ccc(Br)cc1,MOL3492,Filter9_metal > 0,487.4190000000001,4.841100000000004,1,3,66.48,8
O=C(CSC1=Nc2ccccc2N=C(c2ccc(F)cc2)C1)Nc1cc(F)ccc1F,MOL3493,OK,439.4620000000001,6.030300000000003,1,4,53.82,4
COc1ccc(C)cc1NS(=O)(=O)c1ccc2c(c1)n(C)c(=O)n2C,MOL3494,OK,361.4230000000001,1.9948199999999998,1,6,82.33000000000001,4
Cc1ccn2cc(CNC(=O)c3cccc(C(F)(F)F)c3)nc2c1,MOL3495,OK,333.31300000000005,3.591520000000002,1,3,46.4,3
O=C(CCC(=O)N1CCOCC1)NCCc1ccc(F)cc1,MOL3496,OK,308.353,1.1233999999999997,1,3,58.64,6
CC(NC(=O)c1ccco1)c1nc(-c2ccccc2)no1,MOL3497,OK,283.287,2.8206000000000007,1,5,81.16000000000001,4
Cc1cc2c(cc1S(=O)(=O)Nc1cccc(C(F)(F)F)c1)OCCN2C,MOL3498,OK,386.39500000000015,3.643220000000002,1,4,58.64000000000001,3
Cc1cccc(CN2C(=O)CC(c3ccc(Cl)cc3)c3c(C)nn(-c4nc(C)cc(C)n4)c32)c1,MOL3499,OK,471.99200000000025,5.618180000000005,0,5,63.910000000000004,4
CC(C)CCNC(=O)c1ccc(Cn2c(SCC(=O)NC(C)C)nc3ccccc3c2=O)cc1,MOL3500,Filter82_pyridinium > 0,480.6340000000002,3.8374000000000024,2,6,93.09,10
Cc1cccc(C)c1NC(=O)Nc1csc2c1CCCC2,MOL3501,OK,300.4270000000002,4.8877400000000035,2,2,41.13,2
Cc1ccc(NC(=O)NCc2ccc3c(c2)CCN3C(=O)c2ccccc2)c(Cl)c1,MOL3502,OK,419.91200000000015,5.173020000000004,2,2,61.440000000000005,4
O=C(Cn1c(=O)c2cccn2c2ccccc21)NCc1ccccc1F,MOL3503,Filter82_pyridinium > 0,349.36500000000007,2.7097000000000007,1,4,55.510000000000005,4
CN(CC(=O)Nc1ccc(OC(F)(F)F)cc1)S(=O)(=O)c1ccc2c(c1)CCC(=O)N2,MOL3504,OK,457.4300000000002,2.7291,2,5,104.81,6
Cc1cccc(OC(=O)c2cc(-c3ccc(Cl)cc3)on2)c1C,MOL3505,OK,327.76700000000005,4.831040000000002,0,4,52.33,3
COc1ccc(C2=CC(c3ccc(N(C)C)cc3)n3nnnc3N2)cc1,MOL3506,OK,348.41,2.8037,1,7,68.1,4
CCOC(=O)c1ccc(NC(=O)CC2C(=O)N(c3cccc(OC)c3)C(=O)N2C2CCCCC2)cc1,MOL3507,OK,493.56000000000034,4.370600000000004,1,6,105.24999999999999,8
O=c1[nH]c(SCc2ccccc2)nc2c1CCCC2,MOL3508,OK,272.37300000000005,2.9410000000000016,1,3,45.75,3
COc1ccc(OC)c(/C=C/C(=O)Nc2ccc(C(=O)OCCC(C)C)cc2)c1,MOL3509,OK,397.4710000000002,4.558600000000004,1,5,73.86,9
Cc1ccc(NC(=O)N2CCc3cc(S(=O)(=O)N4CCC(C)CC4)ccc32)cc1C,MOL3510,OK,427.5700000000003,4.318640000000004,1,3,69.72,3
COc1ccc(CCNC(=O)c2cnc3sc(N4CCCCC4)nn3c2=O)cc1OC,MOL3511,OK,443.52900000000034,2.1310000000000002,1,9,98.05999999999999,7
Cc1ccc(Sc2c(C(=O)NCc3cccc(F)c3)[nH]c3ccccc23)cc1,MOL3512,OK,390.48300000000006,5.696620000000004,2,2,44.89,5
CCCC(=O)Nc1cccc(-c2nc3ncccc3o2)c1,MOL3513,OK,281.315,3.628400000000002,1,4,68.02000000000001,4
COc1ccc(NC(=O)c2ccco2)cc1NC(=O)COc1ccccc1,MOL3514,OK,366.37300000000016,3.5580000000000016,2,5,89.8,7
CCn1c(C(=O)N2CCCC(C(=O)N3CCN(c4ccccc4)CC3)C2)cc2sccc21,MOL3515,OK,450.6080000000002,3.923700000000003,0,5,48.790000000000006,4
Cn1c(=O)c2c(-c3cccc(Br)c3)n(CCO)cc2n(C)c1=O,MOL3516,Filter9_metal > 0,378.22600000000017,1.4604999999999997,1,6,69.16,3
Cc1ccccc1C(=O)Nc1nnc(S(=O)(=O)N2CCCc3ccccc32)s1,MOL3517,OK,414.51200000000017,3.2403200000000023,1,6,92.26,4
CC(C)OC(=O)c1ccc(Cn2nnc3sc4c(c3c2=O)CCCC4)cc1,MOL3518,Filter82_pyridinium > 0,383.47300000000024,3.3453000000000017,0,7,74.08000000000001,4
CC(C)c1nn2c(=O)cc(COC(=O)COc3ccccc3F)nc2s1,MOL3519,OK,377.397,2.535700000000001,0,8,82.79,6
CCOC(=O)C1CCCN(S(=O)(=O)c2ccc3c(c2)N(C)C(=O)CC(=O)N3C)C1,MOL3520,OK,423.49100000000027,0.9797,0,6,104.3,4
COc1ccc(-c2cc(C(=O)Nc3ccn(Cc4ccc(C)cc4)n3)no2)cc1OC,MOL3521,OK,418.45300000000015,4.164320000000002,1,7,91.41,7
Cc1ccc2c(=O)n(-c3cccc(Cl)c3)c(=O)[nH]c2c1,MOL3522,OK,286.718,2.6408199999999997,1,3,54.86,1
COC(=O)c1ccccc1NC(=O)Cn1c(=O)cc(C)c2c(C)nn(-c3cccc(Cl)c3C)c21,MOL3523,Filter82_pyridinium > 0,478.9360000000002,4.1911600000000035,1,7,95.22,5
Cc1nn(CC(=O)NCc2ccc(N(C)C)cc2)c(=O)c2nn(-c3ccccc3)c(C)c12,MOL3524,Filter82_pyridinium > 0,430.5120000000002,2.5814399999999997,1,7,85.05000000000001,6
COC(=O)c1ccccc1NC(=O)CSc1nnc(C)[nH]1,MOL3525,OK,306.347,1.6305199999999997,2,6,96.97,5
Cc1nc(N2CCOCC2)c2c(C(=O)N(C)Cc3ccccc3)c(C)oc2n1,MOL3526,OK,380.4480000000001,2.9484400000000015,0,6,71.70000000000002,4
CCOC(=O)c1ccccc1NC(=O)c1sc2ccccc2c1Cl,MOL3527,OK,359.83400000000006,4.9837000000000025,1,4,55.4,4
O=C(CSc1nnc(-c2ccccc2F)o1)N1CCc2ccccc21,MOL3528,OK,355.3940000000002,3.557100000000003,0,5,59.230000000000004,4
COc1ccc(-c2nc(SCC(=O)Nc3ccc4c(c3)OCCO4)c(-c3ccc(C)cc3)[nH]2)cc1OC,MOL3529,OK,517.6070000000003,5.571320000000005,2,7,94.7,8
O=C(NC1CCCCC1)c1ccc(CSc2nc3cccnc3n2Cc2ccccc2F)cc1,MOL3530,OK,474.6050000000002,5.973500000000005,1,5,59.81,7
COc1ccc(C)cc1NC(=O)N1CCCn2nc(C)cc21,MOL3531,OK,300.362,2.9507400000000015,1,4,59.39,2
Cc1ccc(C)c(S(=O)(=O)N(C)Cc2cccs2)c1,MOL3532,OK,295.429,3.185640000000002,0,3,37.38,4
COc1cccc(CNC(=O)c2nn(C)c3c2CSc2ccccc2-3)c1,MOL3533,OK,365.458,3.631400000000002,1,5,56.15,4
CCn1c(=O)cc(OCC(=O)Nc2cc(OC)c(OC)c(OC)c2)c2ccccc21,MOL3534,Filter82_pyridinium > 0,412.4420000000002,3.064700000000001,1,7,88.02000000000001,8
Cc1ccc(-n2nc3ccc(NC(=O)COc4ccccc4)cc3n2)cc1Cl,MOL3535,OK,392.8460000000001,4.399820000000003,1,5,69.04,5
COc1ccc(CCNC(=O)c2ccc(-n3c(C)cc4c3CCC(C)C4)cc2)cc1OC,MOL3536,OK,432.5640000000003,4.9002200000000045,1,4,52.489999999999995,7
CC(=O)Nc1ccc2nc(SCCOc3ccccc3)sc2c1,MOL3537,OK,344.461,4.425800000000003,1,5,51.22,6
Cc1ccccc1NC(=O)c1sc2nc3n(c(=O)c2c1C)CCC3,MOL3538,Filter82_pyridinium > 0,339.4200000000002,3.273340000000002,1,5,63.99,2
CCOc1cc(/C=N/NC(=O)c2ccc(N(C)S(=O)(=O)c3ccccc3)cc2)ccc1OC,MOL3539,OK,467.5470000000002,3.6829000000000027,1,6,97.3,9
CCCN(CCC)CC(O)Cn1cc(/C=C/C(=O)c2ccc(Br)cc2)c2ccccc21,MOL3540,Filter9_metal > 0,483.4500000000001,5.782800000000006,1,4,45.47,11
COc1cc2c(=O)c(S(=O)(=O)c3ccc(F)cc3)cn(Cc3ccccc3C)c2cc1OC,MOL3541,Filter82_pyridinium > 0,467.5180000000002,4.347320000000004,0,6,74.60000000000001,6
CCOc1ccc(CNCCNC(=O)c2nonc2N)cc1,MOL3542,OK,305.338,0.5700999999999998,3,7,115.3,8
Cc1ccc(NC(=O)CCCn2nc(C)c3c(C)n(-c4ccccc4)nc3c2=O)cc1Cl,MOL3543,Filter82_pyridinium > 0,449.9420000000001,4.579760000000004,1,6,81.81,6
CC(C)(C)c1ccc(C(=O)NCC(c2cccs2)S(=O)(=O)c2cccs2)cc1,MOL3544,OK,433.6200000000001,5.052100000000005,1,5,63.24,6
O=C(Cn1ncc2c3ccccc3n(Cc3cccc(Cl)c3)c2c1=O)NCCCc1ccccc1,MOL3545,Filter82_pyridinium > 0,484.98700000000025,4.801900000000004,1,5,68.92,8
CC(=O)N1CCCC1c1nc2ccccc2n1Cc1ccc(F)cc1,MOL3546,OK,337.398,3.9071000000000033,0,3,38.13,3
Cc1c(NC(=O)c2cc(-c3ccc(Br)cc3)on2)c(=O)n(-c2ccccc2)n1C,MOL3547,Filter9_metal > 0,453.29600000000016,4.154220000000003,1,6,82.06,4
CCCCN1CC(c2nc3ccccc3n2CCCCOc2ccc(C)c(C)c2)CC1=O,MOL3548,OK,433.5960000000003,5.628340000000007,0,4,47.36,10
COc1ccc(OC)c(NC(=O)C2CCCN(S(=O)(=O)c3ccc4c(c3)CCCC(=O)N4)C2)c1,MOL3549,OK,487.5780000000003,3.0180000000000016,2,6,114.03999999999999,6
NC(=O)CSc1nc2c(oc3ccccc32)c(=O)n1Cc1ccccc1,MOL3550,Filter82_pyridinium > 0,365.4140000000001,2.7684000000000015,1,6,91.12,5
COc1ccc2c(c1)N=C(c1cccnc1)N=C(c1ccc(F)cc1)N2,MOL3551,OK,346.365,4.179900000000002,1,5,58.870000000000005,3
Cc1ccc(-n2c(=O)c3c(c4cc(C)ccc4n3C)n(CC(=O)NCC3CCCO3)c2=O)cc1,MOL3552,Filter82_pyridinium > 0,460.53400000000033,2.55614,1,7,87.25999999999999,5
CC(=O)c1ccc(Nc2nc(=O)c3cccnc3s2)cc1,MOL3553,OK,297.339,2.997700000000001,1,6,71.95,3
CC(=O)c1cccc(NS(=O)(=O)c2cc3c(cc2C)N(C(C)=O)CCO3)c1,MOL3554,OK,388.44500000000016,2.7437200000000006,1,5,92.78000000000002,4
COc1ccc(CN2CCNC(=O)C2CC(=O)N(C)Cc2ccon2)cc1OC,MOL3555,OK,402.4510000000002,1.0409000000000008,1,7,97.14000000000001,8
Cc1cc2nc(-c3ccc(OCc4ccccc4)cc3)cc(C(F)(F)F)n2n1,MOL3556,OK,383.37300000000005,5.302520000000003,0,4,39.42,4
CCC(Oc1ccccc1)C(=O)Nc1cc(-c2cccc(C)c2)nn1-c1ccccc1,MOL3557,OK,411.5050000000001,5.643820000000005,1,4,56.15,7
O=C(NCc1ccc(Cl)cc1)C1CCCN(c2nc3ccccc3n3cccc23)C1,MOL3558,OK,418.9280000000001,4.673700000000004,1,4,49.64,4
COc1ccccc1/C=C/c1nc(C#N)c(NCC(C)C)o1,MOL3559,OK,297.35800000000006,3.793180000000002,1,5,71.08,6
COc1cccc(CNC(=O)c2cc3c(=O)n(C)c4ccccc4c3n2C)c1,MOL3560,Filter82_pyridinium > 0,375.4280000000001,2.9688000000000017,1,5,65.25999999999999,4
COc1ccc(C(=O)NCc2nnc(SCC(=O)Nc3ccccc3)n2-c2ccccc2)cc1,MOL3561,OK,473.5580000000001,3.9367000000000028,2,7,98.14000000000001,9
COC(=O)c1cc2occc2n1Cc1nc(-c2cccc(Br)c2)oc1C,MOL3562,Filter9_metal > 0,415.24300000000005,4.7951200000000025,0,6,70.4,4
Cc1ccccc1C(=O)Nc1nnc(S(=O)(=O)N2CCCCCC2)s1,MOL3563,OK,380.49500000000023,2.663520000000001,1,6,92.26,4
CCOC(=O)COc1ccc(C(=O)NC2CCCCC2)cc1,MOL3564,OK,305.374,2.6910000000000007,1,4,64.63,6
Cc1c(NC(=O)Cc2ccc(F)cc2)cccc1-c1nc2cccnc2s1,MOL3565,OK,377.4440000000001,4.987020000000003,1,4,54.88,4
CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)c2sc3ccccc3c2Cl)c1,MOL3566,OK,452.9850000000001,4.846100000000004,1,5,75.71000000000001,7
Cc1cc(C)n2nc(CNS(=O)(=O)c3ccc(C)c(C)c3)nc2n1,MOL3567,OK,345.4280000000001,1.8364800000000001,1,6,89.25,4
CCOC(=O)C1CCCN(c2nc3c(S(=O)(=O)c4ccc(C)c(C)c4)nnn3c3ccc(Cl)cc23)C1,MOL3568,OK,528.0340000000001,4.160040000000004,0,9,106.75999999999999,5
CCCCOC(=O)Cn1nnc2sc(-c3ccccc3)cc2c1=O,MOL3569,Filter82_pyridinium > 0,343.4080000000001,2.8633000000000015,0,7,74.08000000000001,6
CCOC(=O)c1cccc(NC(=O)C2CCN(S(=O)(=O)c3c(C)noc3/C=C/c3ccc(C)cc3)CC2)c1,MOL3570,OK,537.6380000000003,4.677940000000005,1,7,118.81,8
CCn1c(=O)cc(OCC(=O)N2CCN(c3ccc(OC)cc3)CC2)c2ccccc21,MOL3571,Filter82_pyridinium > 0,421.4970000000002,2.7576,0,6,64.01,6
Cc1cc(C)c2c(-n3cccc3)c(C(=O)NCCc3ccccc3)sc2n1,MOL3572,OK,375.497,4.676340000000003,1,4,46.92,5
COc1ccc(-c2noc(C3CC(=O)N(c4ccc(C)c(F)c4)C3)n2)c(OC)c1,MOL3573,OK,397.4060000000001,3.721820000000003,0,6,77.69000000000001,5
